rxn_smiles,barrier
[CH3:1][C@@H:2]([CH:4]=[O:3])[C:6](=[O:5])[NH2:7]>>[CH3:1][C@H:2]1[O:3][C@H:4]1[O+:5]=[C-:6][NH2:7],100.10346
[NH2:2][C:3](=[O:4])[C@@H:5]([CH3:6])[CH:7]=[O:8]>>[H:1]/[N:2]=[C:3]1\[O:4][C@@:5]1([CH3:6])[CH:7]=[O:8].[H:9][H:10],98.4208
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6]([NH2:5])=[O:7]>>[CH3:1]/[CH:2]=[CH:3]\[OH:4].[NH:5]=[C:6]=[O:7],41.66497
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:5]([NH2:6])=[O:7]>>[CH3:1]/[C:2]([CH:3]=[O:4])=[C:5](\[NH2:6])[OH:7],52.02426
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6]([NH2:5])=[O:7]>>[CH3:1][CH2:2][CH:3]=[O:4].[NH:5]=[C:6]=[O:7],77.80975
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6](=[O:5])[NH2:7]>>[CH3:1][C@@H:2]1[C:3](=[O:4])[O:5][C@H:6]1[NH2:7],61.93048
[CH3:1][C@H:5]([C:2]([NH2:3])=[O:4])[CH:6]=[O:7]>>[CH3:1][C@:2]1([NH2:3])[O:4][C@H:5]1[CH:6]=[O:7],97.67823
[CH3:1][C@H:5]([C:3](=[O:2])[NH2:4])[CH:6]=[O:7]>>[CH3:1][O:2]/[C:3]([NH2:4])=[CH:5]/[CH:6]=[O:7],86.51039
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:5]([NH2:6])=[O:7]>>[CH3:1][C@@H:2]([C-:3]=[OH+:4])[C:5]([NH2:6])=[O:7],77.36321
[NH2:2][C:3](=[O:4])[C@@H:5]([CH3:6])[CH:7]=[O:8]>>[H:1]/[N:2]=[C:3](/[OH:4])[C@@H:5]([CH3:6])[CH:7]=[O:8],42.08485
[CH3:1][C@H:2]([C:3](=[O:4])[NH2:7])[CH:5]=[O:6]>>[CH3:1][C:2](=[C:3]=[O:4])[CH:5]=[O:6].[NH3:7],64.16136999999999
[CH3:1][C@H:2]([C:3]([NH2:4])=[O:5])[CH:6]=[O:7]>>[CH3:1]/[CH:2]=[C:3](\[NH2:4])[OH:5].[C-:6]#[O+:7],42.6995
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6](=[O:5])[NH2:7]>>[CH3:1][C@:2]1([CH:3]=[O:4])[O:5][C@H:6]1[NH2:7],87.62661999999997
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:5]([NH2:6])=[O:7]>>[CH3:1]/[C:2](=[CH:3]\[OH:4])[C:5]([NH2:6])=[O:7],63.43427
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6]([NH2:5])=[O:7]>>[CH3:1]/[CH:2]=[CH:3]\[O:4][NH2:5].[C-:6]#[O+:7],108.54964
[CH3:1][C@@H:4]([CH:3]=[O:2])[C:5]([NH2:6])=[O:7]>>[CH3:1][O:2]/[CH:3]=[CH:4]/[C:5]([NH2:6])=[O:7],86.2157
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:6]([NH2:5])=[O:7]>>[CH3:1][C@@H:2]([CH:3]=[O:4])[N:5]=[C:6]=[O:7].[H:8][H:9],102.82556
[CH3:1][C@@H:2]([CH:3]=[O:4])[C:5]([NH2:6])=[O:7]>>[CH3:1][CH2:2][C:3](=[O:4])[C:5]([NH2:6])=[O:7],76.41654
[CH3:1][C@@:2]12[C@H:3]3[C@@H:4]1[CH2:5][N:6]2[CH2:7]3>>[CH3:1][C@H:2]1[C@@H:3]2[C:4][CH2:5][N:6]1[CH2:7]2,57.91133000000001
[CH2:1]1[N:2]2[CH2:3][C@H:4]3[C@@H:5]1[C@@:6]23[CH3:7]>>[CH2:1]=[N+:2]1[CH2:3][C@@H:4]2[CH-:5][C@:6]12[CH3:7],60.26487
[C@@H:1]12[C@H:2]3[CH2:3][N:4]([CH2:5]1)[C@@:6]23[CH3:7]>>[CH:1][C@@H:2]1[CH2:3][N:4]2[CH2:5][C@:6]12[CH3:7],70.86479
[CH3:1][C@:2]12[C@@H:3]3[CH2:4][N:5]1[CH2:6][C@H:7]23>>[CH3:1][C@:2]12[C:3][CH2:4][N:5]1[CH2:6][CH2:7]2,56.76564000000001
[CH2:1]1[N:2]2[CH2:3][C@H:4]3[C@@H:5]1[C@@:6]23[CH3:7]>>[CH2-:1][N+:2]12[CH2:3][C@@H:4]3[C@H:5]1[C@:6]23[CH3:7],111.47825
[CH3:1][C@@:2]12[C@H:3]3[C@@H:4]1[CH2:5][N:6]2[CH2:7]3>>[CH2:1]=[C:2]1[C@@H:3]2[CH2:4][CH2:5][N:6]1[CH2:7]2,84.70297
[CH2:1]1[C@@H:2]2[C@@H:3]3[CH2:4][N:5]1[C@:6]23[CH3:7]>>[CH2:1]=[CH:2][C@@H:3]1[CH2:4][N:5]=[C:6]1[CH3:7],43.82177
[CH3:1][C@:2]12[C@@H:3]3[CH2:4][N:5]1[CH2:6][C@H:7]23>>[CH3:1][C:2]1=[CH:3][CH2:4][N:5]2[CH2:6][C@H:7]12,38.96048
[CH2:1]([C@@H:2]([CH3:3])[CH2:4][OH:5])[O:7][CH3:6]>>[CH2:1]=[C:2]([CH3:3])[CH2:4][OH:5].[CH3:6][OH:7],69.03139
[CH3:1][O:2][CH2:3][C@@H:4]([CH3:5])[CH2:6][OH:7]>>[CH2-:1][O+:2]=[CH:3][C@@H:4]([CH3:5])[CH2:6][OH:7].[H:8][H:9],80.17189
[CH3:1][C@H:2]([CH2:3][O:4][CH3:5])[CH2:6][OH:7]>>[CH3:1][CH2:2][CH2:3][O:4][CH3:5].[CH:6][OH:7],85.55094
[CH3:1][O:2][CH2:3][C@@H:4]([CH3:5])[CH2:7][OH:6]>>[CH3:1][O:2][CH2:3][C@@H:4]([CH3:5])[OH:6].[CH2:7],123.05506
[CH2:1]([C@H:2]([CH3:3])[CH2:4][O:5][CH3:6])[OH:7]>>[CH2:1]=[C:2]([CH3:3])[CH2:4][O:5][CH3:6].[OH2:7],68.89073
[C@@H:1]([CH3:2])([CH2:3][O:5][CH3:4])[CH2:6][OH:7]>>[CH2:1]=[CH:2][CH3:3].[CH2:4]=[O:5].[CH3:6][OH:7],66.7415
[CH:1]#[C:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7]>>[CH2:1]=[C:2]=[C:3]1[O:4][C:5]1([CH3:6])[CH3:7],79.97216999999998
[CH:1]#[C:2][C:4](=[O:3])[CH:5]([CH3:6])[CH3:7]>>[CH:1]#[C:2][O+:3]=[C-:4][CH:5]([CH3:6])[CH3:7],100.95985
[CH:1]#[C:2][C:3]([CH:4]([CH3:5])[CH3:7])=[O:6]>>[CH:1]#[C:2][C:3]([CH2:4][CH3:5])=[O+:6][CH2-:7],105.31389
[CH:1]#[C:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7]>>[CH:1]#[C:2][C@@H:3]1[O:4][C:5]1([CH3:6])[CH3:7],78.27062
[CH3:1][CH:2]([CH3:3])[C:6]([C:5]#[CH:4])=[O:7]>>[CH3:1][CH:2]([CH3:3])[C:4]#[C:5][CH:6]=[O:7],71.78804000000002
[CH:1]#[C:2][C:6]([CH:4]([CH3:3])[CH3:5])=[O:7]>>[CH:1][C@@H:2]1[CH2:3][C@@H:4]([CH3:5])[C:6]1=[O:7],84.99315
[CH3:1][CH:2]([CH3:3])[C:6]([C:5]#[CH:4])=[O:7]>>[CH3:1][CH:2]([CH3:3])[CH:4]=[C:5]=[C:6]=[O:7],94.11474
[CH:1]#[C:2][C:3](=[O:4])[CH:6]([CH3:5])[CH3:7]>>[CH:1]#[C:2][C-:3]=[O+:4][CH2:5][CH2:6][CH3:7],110.07073
[CH3:1][CH:2]([CH3:3])[C:6]([C:5]#[CH:4])=[O:7]>>[CH3:1][CH2:2][CH2:3][CH:4]=[C:5]=[C:6]=[O:7],89.60792
[CH:1]#[C:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7]>>[C:1]=[CH:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7],41.90607
[CH:1]#[C:2][C:6]([CH:3]([CH3:4])[CH3:5])=[O:7]>>[CH:1]#[C:2][C:3]([CH3:4])([CH3:5])[CH:6]=[O:7],76.5901
[CH3:1][CH:2]([CH3:3])[C:6]([C:5]#[CH:4])=[O:7]>>[CH:1]#[C:2][CH3:3].[CH3:4][CH:5]=[C:6]=[O:7],94.01349
[CH:1]#[C:2][C:3](=[O:4])[CH:5]([CH3:6])[CH3:7]>>[CH:1]#[C:2][C:3]([OH:4])=[C:5]([CH3:6])[CH3:7],68.7402
[CH:1]#[C:2][C:3](=[O:4])[CH:6]([CH3:5])[CH3:7]>>[CH2:1]=[C:2]=[C:3]=[O:4].[CH2:5]=[CH:6][CH3:7],52.64007
[CH3:1][CH:2]([CH3:3])[C:4]([C:6]#[CH:5])=[O:7]>>[CH3:1][CH:2]([CH3:3])[C@:4]12[C:5][C@H:6]1[O:7]2,71.91584
[CH:1]#[C:2][C:3]([CH:4]([CH3:5])[CH3:7])=[O:6]>>[CH:1]#[C:2]/[C:3](=[CH:4]\[CH3:5])[O:6][CH3:7],92.66712
[CH:1]#[C:2][C:3](=[O:5])[CH:6]([CH3:4])[CH3:7]>>[CH:1]#[C:2][C@@:3]1([CH3:4])[O:5][C@@H:6]1[CH3:7],83.45772
[CH3:1][O:4][C:3](=[O:2])[CH2:5][CH:6]=[O:7]>>[CH3:1][O+:2]=[C-:3][O:4][CH2:5][CH:6]=[O:7],105.08013
[O:1]([C:2]([CH2:4][CH:5]=[O:6])=[O:7])[CH3:3]>>[OH:1][C@H:2]1[CH2:3][C@@:4]2([CH2:5][O:6]2)[O:7]1,88.36581
[CH2:1]([C:2]([O:3][CH3:4])=[O:5])[CH:6]=[O:7]>>[CH2:1]=[CH:2][O:3][CH3:4].[O:5]=[C:6]=[O:7],78.76281
[CH3:1][O:4][C:5]([CH2:6][CH:3]=[O:2])=[O:7]>>[CH3:1][O+:2]=[C-:3][O:4][C@@H:5]1[CH2:6][O:7]1,109.33191
[CH2:1]([CH:2]=[O:3])[C:6]([O:5][CH3:4])=[O:7]>>[CH2:1]=[C:2]=[O:3].[CH3:4][OH:5].[C-:6]#[O+:7],61.53564
[CH:1](=[O:2])[CH2:3][C:4](=[O:5])[O:6][CH3:7]>>[CH-:1]=[O+:2][CH2:3][C:4](=[O:5])[O:6][CH3:7],116.05226
[CH2:1]([C:2](=[O:3])[O:4][CH3:5])[CH:6]=[O:7]>>[CH2:1]=[C:2]([OH:3])[O:4][CH3:5].[C-:6]#[O+:7],46.7332
[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH:6]=[O:7]>>[CH3:1][O:2][C:3](=[O:4])[CH2:5][C:6][OH:7],80.04819
[CH:1]([CH2:6][C:3](=[O:2])[O:4][CH3:5])=[O:7]>>[CH-:1]=[O+:2][C@:3]1([O:4][CH3:5])[CH2:6][O:7]1,124.0999
[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH:6]=[O:7]>>[CH3:1][O:2]/[C:3]([OH:4])=[CH:5]/[CH:6]=[O:7],60.81209000000001
[CH2:1]([CH:2]=[O:3])[C:6]([O:5][CH3:4])=[O:7]>>[CH2:1]=[C:2]=[O:3].[CH3:4][O:5][CH:6]=[O:7],62.8721
[CH3:1][O:2][C:3](=[O:4])[CH2:5][CH:6]=[O:7]>>[CH3:1][O:2][C:3](=[O:4])/[CH:5]=[CH:6]/[OH:7],59.3505
[CH2:1]([C:2]([O:3][CH3:4])=[O:5])[CH:6]=[O:7]>>[CH2:1]=[C:2]([O:3][CH3:4])[O:5][CH:6]=[O:7],53.38365
[CH3:1][CH2:2][C@@:5]1([C:4]#[N:3])[CH2:6][O:7]1>>[CH3:1][CH2:2][N:3]=[C:4]=[C:5]1[CH2:6][O:7]1,107.03787
[CH2:1]1[O:2][C@@:3]1([C:4]#[N:5])[CH2:6][CH3:7]>>[CH2:1]=[O+:2][C:3](=[C:4]=[N-:5])[CH2:6][CH3:7],50.64363
[CH2:1]([C@@:2]1([C:3]#[N:4])[CH2:6][O:7]1)[CH3:5]>>[CH3:1][C@@:2]1([C:3]2=[N:4][CH2:5]2)[CH2:6][O:7]1,104.21602
[CH3:1][CH2:2][C@:3]1([C:5]#[N:6])[O:4][CH2:7]1>>[CH3:1][CH2:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7]1,66.47291
[CH3:1][CH2:2][C@@:3]1([C:4]#[N:5])[CH2:6][O:7]1>>[CH3:1]/[CH:2]=[C:3](\[C:4]#[N:5])[CH2:6][OH:7],59.41378
[C:1](#[N:2])[C@:3]1([CH2:4][CH3:5])[CH2:6][O:7]1>>[C-:1]#[N+:2][C@:3]1([CH2:4][CH3:5])[CH2:6][O:7]1,55.71426999999999
[CH3:1][CH2:3][C@@:2]1([C:4]#[N:5])[CH2:6][O:7]1>>[CH2:1]=[C:2]([CH3:3])[C:4]#[N:5].[CH2:6]=[O:7],88.10664
[CH2:1]([CH3:2])[C@@:5]1([C:4]#[N:3])[CH2:6][O:7]1>>[CH2:1]=[CH2:2].[NH:3]=[C:4]=[C:5]1[CH2:6][O:7]1,77.31359
[CH3:1][CH2:2][C@@:3]1([C:6]#[N:7])[CH2:4][O:5]1>>[CH3:1][CH2:2][C:3][CH2:4][O:5][C:6]#[N:7],87.77455
[CH3:1][CH2:2][C@:3]1([C:6]#[N:7])[O:4][CH2:5]1>>[CH3:1][CH2:2][C:3](=[O:4])[CH2:5][C:6]#[N:7],66.35472
[CH2:1]1[C@:2]([C:4]#[N:5])([CH2:6][CH3:7])[O:3]1>>[CH:1][C@:2]([OH:3])([C:4]#[N:5])[CH2:6][CH3:7],69.26488
[CH2:1]1[O:2][C@@:3]1([C:4]#[N:5])[CH2:6][CH3:7]>>[CH-:1]=[O+:2][C@@H:3]([C:4]#[N:5])[CH2:6][CH3:7],80.86927
[CH3:1][CH2:2][C@@:3]1([C:4]#[N:5])[CH2:6][O:7]1>>[CH3:1][CH2:2][C@H:3]([C:4]#[N:5])[CH:6]=[O:7],46.54853
[CH2:1]([C@@:2]1([C:3]#[N:4])[CH2:5][O:6]1)[CH3:7]>>[CH2:1]=[C:2]([C:3]#[N:4])[CH2:5][O:6][CH3:7],93.05243
[C:1](#[N:2])[C@:3]1([CH2:6][CH3:7])[CH2:4][O:5]1>>[CH:1]1=[N:2][C@@:3]12[CH2:4][O:5]2.[CH2:6]=[CH2:7],95.32642
[CH3:1][CH2:2][C@@:5]1([C:6]#[N:7])[CH2:3][O:4]1>>[CH3:1][CH2:2][CH2:3][O+:4]=[C:5]=[C:6]=[N-:7],99.37392
[CH3:1][c:2]1[cH:3][n:4][n:5]([CH3:6])[cH:7]1>>[CH3:1][c:2]1[c-:3][nH:4][n:5]([CH3:6])[cH+:7]1,77.45562
[CH3:1][c:2]1[cH:3][n:4]([CH3:5])[n:6][cH:7]1>>[CH2:1]=[C:2]1[CH+:3][N:4]([CH3:5])[NH:6][CH-:7]1,105.48631
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH2-:1][N+:2]1=[CH:3][C@H:4]([CH3:5])[CH:6]=[N:7]1,101.2423
[CH3:1][c:2]1[cH:3][n:4]([CH3:5])[n:6][cH:7]1>>[CH3:1][C:2]1=[C-:3][NH+:4]([CH3:5])[N:6]=[CH:7]1,82.44828000000003
[CH3:1][c:2]1[cH:3][n:6]([CH3:7])[n:5][cH:4]1>>[CH3:1][C@@H:2]1[C+:3]=[CH:4][N-:5][N:6]1[CH3:7],90.63807
[CH3:1][n:7]1[n:2][cH:3][c:4]([CH3:5])[cH:6]1>>[CH3:1]/[N:2]=[CH:3]/[C@@H:4]([CH3:5])[C:6]#[N:7],84.48348
[CH3:1][c:3]1[cH:2][n:7][n:5]([CH3:6])[cH:4]1>>[CH3:1][CH:2]=[C:3]=[CH:4][N+:5]([CH3:6])=[N-:7],96.69694
[CH3:1][c:2]1[cH:3][n:4][n:5]([CH3:6])[cH:7]1>>[CH2:1]=[C:2]1[CH:3]=[N:4][N:5]([CH3:6])[CH2:7]1,94.77227
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH2:1]=[N+:2]1[CH:3]=[C:4]([CH3:5])[CH2:6][N-:7]1,100.59948
[CH3:1][c:2]1[cH:3][n:7][n:5]([CH3:6])[cH:4]1>>[CH3:1][C@@H:2]1[C+:3]=[CH:4][N:5]([CH3:6])[N-:7]1,96.74293
[cH:1]1[c:2]([CH3:3])[cH:4][n:5]([CH3:7])[n:6]1>>[CH:1]#[C:2][CH3:3].[CH:4]#[N+:5][N-:6][CH3:7],109.91971
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH3:1]/[N:2]=[CH:3]/[C@:4]1([CH3:5])[CH:6]=[N:7]1,78.56206999999998
[CH3:1][c:2]1[cH:3][n:7][n:5]([CH3:6])[cH:4]1>>[CH3:1][C:2]1=[CH:3][C@@H:4]1[N+:5]([CH3:6])=[N-:7],140.6723
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH2:1]=[N+:2]1[CH2:3][C:4]([CH3:5])=[CH:6][N-:7]1,98.03604
[CH3:1][c:2]1[cH:3][n:4][n:5]([CH3:6])[cH:7]1>>[CH2:1]=[C:2]1[CH:3]=[N:4][NH+:5]([CH3:6])[CH-:7]1,105.48109
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH2-:1][NH+:2]1[CH:3]=[C:4]([CH3:5])[CH:6]=[N:7]1,96.95854
[CH3:1][c:2]1[cH:3][n:4][n:6]([CH3:7])[cH:5]1>>[CH3:1][C:2]1=[CH:3][N:4]2[C@H:5]1[N:6]2[CH3:7],111.70867
[cH:1]1[n:2][n:6]([CH3:7])[cH:5][c:4]1[CH3:3]>>[CH3:1][N:2]1[CH:3]=[C:4]=[CH:5][N:6]1[CH3:7],114.91851
[CH3:1][c:2]1[cH:3][n:4][n:5]([CH3:7])[cH:6]1>>[CH3:1][C:2]1=[CH:3][N:4]=[N:5][C@H:6]1[CH3:7],62.68532
[CH3:1][c:3]1[cH:2][n:6]([CH3:7])[n:5][cH:4]1>>[CH3:1][CH:2]=[C:3]=[CH:4]/[N:5]=[N:6]/[CH3:7],90.64311
[CH3:1][n:2]1[cH:3][c:4]([CH3:5])[cH:6][n:7]1>>[CH3:1][N:2]=[CH:3][C:4]([CH3:5])=[C:6]=[NH:7],84.56102
[C@H:1]12[C@@H:2]3[CH2:3][C@H:4]1[N:6]([CH3:7])[C@H:5]23>>[CH:1][C@@H:2]1[CH2:3][C@@H:4]2[C@H:5]1[N:6]2[CH3:7],85.95716
[CH3:1][N:2]1[C@H:3]2[C@@H:4]3[C@H:5]([CH2:6]2)[C@H:7]13>>[CH3:1]/[N:2]=[CH:3]\[CH2:4][CH:5]1[CH:6]=[CH:7]1,84.12945
[CH3:1][N:2]1[C@@H:3]2[C@H:4]3[C@@H:5]2[CH2:6][C@@H:7]13>>[CH2-:1][N+:2]1=[C:3]2[C@H:4]3[C@@H:5]2[CH2:6][C@@H:7]13.[H:8][H:9],98.48534
[CH3:1][N:2]1[C@H:3]2[C@H:4]3[CH2:5][C@@H:6]1[C@@H:7]23>>[CH3:1][NH:2][C@@H:3]1[C@@H:4]2[CH:5]=[CH:6][C@H:7]12,69.69838
[CH3:1][N:2]1[C@@H:3]2[C@H:4]3[C@@H:5]2[CH2:6][C@@H:7]13>>[CH3:1][N+:2]12[CH-:3][C@@H:4]3[C@H:5]([CH2:6]1)[C@H:7]23,103.24529
[C@H:1]12[N:2]([CH3:3])[C@@H:4]3[CH2:5][C@H:6]1[C@H:7]23>>[CH2:1]=[N:2][CH2:3][C@@H:4]1[CH:5]=[CH:6][CH2:7]1,78.28253000000002
[CH3:1][N:2]1[C@H:3]2[C@H:4]3[CH2:5][C@@H:6]1[C@@H:7]23>>[CH3:1][N:2]1[CH:3]=[C:4]2[CH2:5][CH2:6][C@@H:7]12,54.11099
[CH3:1][N:2]1[C@H:3]2[C@H:4]3[CH2:5][C@@H:6]1[C@@H:7]23>>[CH3:1][N:2]1[C@@H:3]2[CH2:4][C:5][C@H:6]1[CH2:7]2,57.68899999999999
[CH3:1][N:2]1[C@@H:3]2[C@@H:4]3[C@H:5]1[CH2:6][C@H:7]23>>[CH3:1][N:2]1[C@@H:3]2[CH2:4][CH:5]=[CH:6][C@H:7]12,58.05024
[CH3:1][N:2]1[C@@H:3]2[C@H:4]3[C@@H:5]2[CH2:6][C@@H:7]13>>[CH3:1][N:2]1[CH2:3][C@H:4]2[C:5][CH2:6][C@@H:7]12,54.97659
[CH3:1][N:2]1[C@H:3]2[C@@H:4]3[C@H:5]2[C@H:7]1[CH2:6]3>>[CH3:1][N:2]1[CH:3]=[CH:4][C@H:5]2[CH2:6][C@@H:7]12,77.7661
[CH2:1]1[C@H:2]2[C@H:3]3[C@@H:4]1[N:5]([CH3:6])[C@@H:7]23>>[CH2:1]=[CH:2][CH:3]1[CH:4]=[N+:5]([CH3:6])[CH-:7]1,39.23786
[CH3:1][N:2]1[C@@H:3]2[CH2:4][C@H:5]3[C@@H:6]2[C@@H:7]13>>[CH3:1][NH+:2]1[C@@H:3]2[CH2:4][C@H:5]3[C-:6]2[C@@H:7]13,87.78303000000002
[CH3:1][N:2]1[C@H:3]2[C@H:4]3[CH2:5][C@@H:6]1[C@@H:7]23>>[CH3:1][N:2]1[C@H:3]2[C@@H:4]3[CH2:5][C@H:6]2[C@H:7]13,82.57234
[CH3:1][N:2]1[C@@H:3]2[C@H:4]3[C@@H:5]2[CH2:6][C@@H:7]13>>[CH2-:1][N+:2]1=[CH:3][C@H:4]2[CH2:5][CH2:6][C@@H:7]12,64.62977
[CH3:1][N:2]1[C@H:3]2[C@H:6]3[CH2:5][C@@H:4]1[C@@H:7]23>>[CH3:1]/[N:2]=[CH:3]/[C@@H:4]1[CH:5]=[CH:6][CH2:7]1,38.07829
[CH3:1][N:2]1[C@@H:3]2[C@@H:4]3[C@H:5]1[CH2:6][C@H:7]23>>[CH3:1][NH:2][C@@H:3]1[C@@H:4]2[C:5][CH2:6][C@H:7]12,64.11269
[CH:1]#[C:2][c:3]1[cH:4][n:5][o:7][cH:6]1>>[CH:1]#[C:2][C:3](=[C:4]=[NH:5])[CH:6]=[O:7],56.18826
[CH:1]#[C:2][c:3]1[cH:4][n:5][o:6][cH:7]1>>[C+:1]#[C:2][C:3]1=[CH:4][N-:5][O:6][CH2:7]1,105.80215
[CH:1]#[C:2][c:3]1[cH:4][o:5][n:6][cH:7]1>>[C+:1]#[C:2][C:3]1=[CH:4][O:5][N-:6][CH2:7]1,126.87128
[C:1](#[CH:2])[c:7]1[cH:3][n:4][o:5][cH:6]1>>[C:1]1#[C:2][CH:3]=[N:4][O:5][CH:6]=[CH:7]1,90.15126
[C:1]([c:2]1[cH:3][o:4][n:5][cH:6]1)#[CH:7]>>[C:1]1=[C:2]=[CH:3][O:4][N:5]=[CH:6][CH:7]=1,106.16225
[cH:1]1[c:4]([C:3]#[CH:2])[cH:5][n:6][o:7]1>>[CH:1]#[C:2][CH:3]=[C:4]=[CH:5][N:6]=[O:7],86.63344000000002
[c:1]1([C:7]#[CH:6])[cH:2][n:3][o:4][cH:5]1>>[C:1]1=[CH:2][N-:3][O:4][C@@H:5]2[CH+:6][C:7]=12,90.1309
[CH:1]#[C:2][c:3]1[cH:4][o:5][n:7][cH:6]1>>[CH:1]#[C:2][C@@:3]1([CH:4]=[O:5])[CH:6]=[N:7]1,48.88152
[cH:1]1[c:2]([C:3]#[CH:4])[cH:5][n:6][o:7]1>>[CH:1]#[C:2][C:3]#[CH:4].[CH:5]#[N+:6][O-:7],88.5179
[C:1](#[N:2])[CH:3]1[CH2:4][C:5](=[O:6])[CH2:7]1>>[C-:1]#[N+:2][CH:3]1[CH2:4][C:5](=[O:6])[CH2:7]1,60.8635
[O:1]=[C:6]1[CH2:5][CH:4]([C:2]#[N:3])[CH2:7]1>>[O:1]=[C:2]=[N:3][CH:4]1[CH2:5][C:6][CH2:7]1,136.10961
[N:1]#[C:2][CH:3]1[CH2:4][C:5](=[O:6])[CH2:7]1>>[N:1]#[C:2][C@H:3]1[CH:4]=[C:5]([OH:6])[CH2:7]1,78.14705
[N:1]#[C:2][CH:3]1[CH2:4][C:5](=[O:7])[CH2:6]1>>[N:1]#[C:2]/[CH:3]=[CH:4]/[C@H:5]1[CH2:6][O:7]1,106.69704
[C:1](#[N:2])[CH:6]1[CH2:5][C:3](=[O:4])[CH2:7]1>>[C-:1]#[N+:2][C:3](=[O:4])[CH2:5][CH:6]=[CH2:7],91.98368
[O:1]=[C:6]1[CH2:5][CH:4]([C:3]#[N:2])[CH2:7]1>>[O-:1][N+:2]#[C:3][CH:4]1[CH2:5][C:6][CH2:7]1,165.72675
[O:1]=[C:2]([C:5]#[N:4])[CH2:7][C:6]#[CH:3]>>[O:1]=[C:2]=[C:3]=[N:4][C:5]1=[CH:6][CH2:7]1,79.88175
[CH:1]#[C:2][CH2:3][C:4](=[O:5])[C:6]#[N:7]>>[C:1]=[CH:2][CH2:3][C:4](=[O:5])[C:6]#[N:7],64.19981999999999
[CH:1]#[C:2][CH2:3][C:4](=[O:5])[C:6]#[N:7]>>[CH:1]#[C:2][CH2:3][C-:4]=[O+:5][C:6]#[N:7],101.57662
[CH:1]#[C:2][CH2:3][C:4](=[O:5])[C:6]#[N:7]>>[CH:1]#[C:2]/[CH:3]=[C:4](/[OH:5])[C:6]#[N:7],62.6407
[C:1](#[N:2])[C:3](=[O:4])[CH2:5][C:6]#[CH:7]>>[C-:1]#[N+:2][C:3](=[O:4])[CH2:5][C:6]#[CH:7],41.07605
[CH:1]#[C:5][CH2:4][C:6]([C:3]#[N:2])=[O:7]>>[C-:1]#[N+:2][CH:3]=[C:4]=[CH2:5].[C-:6]#[O+:7],45.57757
[N:1]#[C:2][C:3]([CH2:4][C:5]#[CH:6])=[O:7]>>[N:1]#[C:2][c:3]1[cH:4][cH:5][cH:6][o:7]1,55.63403
[CH:1]#[C:2][CH2:6][C:3]([C:4]#[N:5])=[O:7]>>[CH:1]#[C:2][C@@:3]1([C:4]#[N:5])[CH2:6][O:7]1,93.26819
[N:2]#[C:4][C:7]([CH2:6][C:3]#[CH:5])=[O:8]>>[H:1]/[N:2]=[C:3]1\[C:4](=[C:5])[CH2:6][C:7]1=[O:8],84.53605
[CH3:1][N:2]([CH:3]=[O:4])[C:5]([CH3:6])=[O:7]>>[CH3:1]/[N:2]=[CH:3]/[O:4][C:5]([CH3:6])=[O:7],39.64229
[CH3:1][N:4]([CH:3]=[O:2])[C:5]([CH3:6])=[O:7]>>[CH3:1][O:2]/[CH:3]=[N:4]/[C:5]([CH3:6])=[O:7],72.20488
[CH3:1][C:2](=[O:3])[N:5]([CH3:4])[CH:6]=[O:7]>>[CH2:1]=[C:2]=[O:3].[CH3:4][NH:5][CH:6]=[O:7],75.75474
[CH3:1][N:2]([C:3]([CH3:4])=[O:5])[CH:6]=[O:7]>>[CH3:1]/[N:2]=[C:3](\[CH3:4])[O:5][CH:6]=[O:7],39.19685
[CH3:1][N:2]([CH:3]=[O:4])[C:6]([CH3:5])=[O:7]>>[CH3:1]/[N:2]=[CH:3]/[O:4][CH3:5].[C-:6]#[O+:7],108.62068
[CH3:1][N:5]([C:3](=[O:2])[CH3:4])[CH:6]=[O:7]>>[CH3:1][O:2]/[C:3]([CH3:4])=[N:5]/[CH:6]=[O:7],71.59474
